day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2870,272,10,4,,,,,,,,,,,,,,,,,1281.0,
2871,272,10,4,,,,,,,,,,,,,,,,,1281.0,
2872,273,12,4,,,,,,,,,,,,,,,,,1277.0,
2873,273,12,4,,,,,,,,,,,,,,,,,1277.0,
2874,273,12,4,,,,,,,,,,,,,,,,,1277.0,
2875,273,12,4,,,,,,,,,,,,,,,,,1277.0,
2876,273,12,4,,,,,,,,,,,,,,,,,1277.0,
2877,273,12,4,,,,,,,,,,,,,,,,,1277.0,
2878,274,12,4,,,,,,,,,,,,,,,,,1275.0,
2879,274,12,4,,,,,,,,,,,,,,,,,1275.0,
2880,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2881,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2882,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2883,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2884,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2885,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2886,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2887,273,12,4,,,,,,,,,,,,,,,,,1280.0,
2888,275,12,4,,,,,,,,,,,,,,,,,1280.0,
2889,275,12,4,,,,,,,,,,,,,,,,,1280.0,
2890,276,12,4,,,,,,,,,,,,,,,,,1280.0,
2891,276,12,4,,,,,,,,,,,,,,,,,1280.0,
2892,276,12,4,,,,,,,,,,,,,,,,,1280.0,
2893,276,12,4,,,,,,,,,,,,,,,,,1280.0,
2894,277,12,4,,,,,,,,,,,,,,,,,1278.0,
2895,277,12,4,,,,,,,,,,,,,,,,,1278.0,
2896,277,12,4,,,,,,,,,,,,,,,,,1278.0,
2897,277,12,4,,,,,,,,,,,,,,,,,1278.0,
2898,277,12,4,,,,,,,,,,,,,,,,,1278.0,
2899,277,12,4,,,,,,,,,,,,,,,,,1278.0,
2900,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2901,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2902,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2903,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2904,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2905,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2906,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2907,278,12,4,,,,,,,,,,,,,,,,,1278.0,
2908,278,12,4,,,,,,,,,,,,,,,,,1277.0,
2909,277,12,4,,,,,,,,,,,,,,,,,1277.0,
2910,276,12,4,,,,,,,,,,,,,,,,,1278.0,
2911,276,12,4,,,,,,,,,,,,,,,,,1278.0,
2912,276,12,4,,,,,,,,,,,,,,,,,1278.0,
2913,276,12,4,,,,,,,,,,,,,,,,,1278.0,
2914,276,12,4,,,,,,,,,,,,,,,,,1278.0,
2915,276,12,4,,,,,,,,,,,,,,,,,1278.0,
2916,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2917,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2918,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2919,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2920,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2921,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2922,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2923,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2924,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2925,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2926,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2927,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2928,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2929,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2930,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2931,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2932,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2933,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2934,275,12,4,,,,,,,,,,,,,,,,,1279.0,
2935,275,12,4,,,,,,,,,,,,,,,,,1278.0,
2936,275,12,4,,,,,,,,,,,,,,,,,1277.0,
2937,275,12,4,,,,,,,,,,,,,,,,,1277.0,
2938,275,12,4,,,,,,,,,,,,,,,,,1277.0,
2939,275,12,4,,,,,,,,,,,,,,,,,1277.0,
2940,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2941,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2942,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2943,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2944,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2945,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2946,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2947,276,12,4,,,,,,,,,,,,,,,,,1277.0,
2948,276,12,4,,,,,,,,,,,,,,,,,1276.0,
2949,276,12,4,,,,,,,,,,,,,,,,,1276.0,
2950,277,12,4,,,,,,,,,,,,,,,,,1276.0,
2951,277,12,4,,,,,,,,,,,,,,,,,1276.0,
2952,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2953,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2954,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2955,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2956,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2957,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2958,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2959,279,12,4,,,,,,,,,,,,,,,,,1274.0,
2960,279,12,4,,,,,,,,,,,,,,,,,1276.0,
2961,279,12,4,,,,,,,,,,,,,,,,,1276.0,
2962,279,12,4,,,,,,,,,,,,,,,,,1276.0,
2963,279,12,4,,,,,,,,,,,,,,,,,1276.0,
2964,279,12,4,,,,,,,,,,,,,,,,,1275.0,
2965,279,12,4,,,,,,,,,,,,,,,,,1275.0,
2966,279,12,4,,,,,,,,,,,,,,,,,1275.0,
2967,279,12,4,,,,,,,,,,,,,,,,,1275.0,
2968,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2969,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2970,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2971,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2972,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2973,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2974,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2975,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2976,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2977,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2978,280,12,4,,,,,,,,,,,,,,,,,1275.0,
2979,280,12,4,,,,,,,,,,,,,,,,,1274.0,
2980,280,12,4,,,,,,,,,,,,,,,,,1274.0,
2981,280,12,4,,,,,,,,,,,,,,,,,1274.0,
2982,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2983,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2984,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2985,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2986,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2987,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2988,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2989,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2990,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2991,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2992,280,12,4,,,,,,,,,,,,,,,,,1272.0,
2993,280,12,4,,,,,,,,,,,,,,,,,1272.0,
2994,280,12,4,,,,,,,,,,,,,,,,,1272.0,
2995,280,12,4,,,,,,,,,,,,,,,,,1272.0,
2996,280,12,4,,,,,,,,,,,,,,,,,1272.0,
2997,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2998,280,12,4,,,,,,,,,,,,,,,,,1273.0,
2999,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3000,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3001,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3002,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3003,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3004,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3005,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3006,280,12,4,,,,,,,,,,,,,,,,,1273.0,
3007,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3008,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3009,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3010,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3011,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3012,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3013,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3014,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3015,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3016,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3017,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3018,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3019,280,12,4,,,,,,,,,,,,,,,,,1272.0,
3020,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3021,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3022,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3023,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3024,281,12,4,,,,,,,,,,,,,,,,,1272.0,
3025,281,12,4,,,,,,,,,,,,,,,,,1272.0,
3026,281,12,4,,,,,,,,,,,,,,,,,1272.0,
3027,281,12,4,,,,,,,,,,,,,,,,,1272.0,
3028,281,12,4,,,,,,,,,,,,,,,,,1272.0,
3029,281,12,4,,,,,,,,,,,,,,,,,1272.0,
3030,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3031,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3032,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3033,282,12,4,,,,,,,,,,,,,,,,,1273.0,
3034,282,12,4,,,,,,,,,,,,,,,,,1273.0,
3035,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3036,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3037,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3038,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3039,281,12,4,,,,,,,,,,,,,,,,,1273.0,
3040,281,12,4,,,,,,,,,,,,,,,,,1274.0,
3041,281,12,4,,,,,,,,,,,,,,,,,1274.0,
3042,281,12,4,,,,,,,,,,,,,,,,,1274.0,
3043,281,12,4,,,,,,,,,,,,,,,,,1274.0,
3044,281,12,4,,,,,,,,,,,,,,,,,1274.0,
3045,281,12,4,,,,,,,,,,,,,,,,,1274.0,
3046,281,12,4,,,,,,,,,,,,,,,,,1274.0,
3047,282,12,4,,,,,,,,,,,,,,,,,1272.0,
3048,282,12,4,,,,,,,,,,,,,,,,,1272.0,
3049,282,12,4,,,,,,,,,,,,,,,,,1272.0,
3050,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3051,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3052,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3053,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3054,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3055,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3056,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3057,283,12,4,,,,,,,,,,,,,,,,,1272.0,
3058,283,12,4,,,,,,,,,,,,,,,,,1271.0,
3059,283,12,4,,,,,,,,,,,,,,,,,1271.0,
3060,283,12,4,,,,,,,,,,,,,,,,,1271.0,
3061,283,12,4,,,,,,,,,,,,,,,,,1271.0,
3062,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3063,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3064,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3065,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3066,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3067,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3068,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3069,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3070,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3071,283,12,4,,,,,,,,,,,,,,,,,1270.0,
3072,283,12,4,,,,,,,,,,,,,,,,,1269.0,
3073,283,12,4,,,,,,,,,,,,,,,,,1269.0,
3074,283,12,4,,,,,,,,,,,,,,,,,1269.0,
3075,283,12,4,,,,,,,,,,,,,,,,,1269.0,
3076,283,12,4,,,,,,,,,,,,,,,,,1269.0,
3077,283,12,4,,,,,,,,,,,,,,,,,1269.0,
3078,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3079,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3080,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3081,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3082,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3083,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3084,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3085,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3086,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3087,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3088,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3089,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3090,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3091,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3092,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3093,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3094,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3095,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3096,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3097,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3098,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3099,285,12,4,,,,,,,,,,,,,,,,,1266.0,
3100,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3101,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3102,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3103,285,12,4,,,,,,,,,,,,,,,,,1264.0,
3104,285,12,4,,,,,,,,,,,,,,,,,1264.0,
3105,284,12,4,,,,,,,,,,,,,,,,,1266.0,
3106,284,12,4,,,,,,,,,,,,,,,,,1266.0,
3107,284,12,4,,,,,,,,,,,,,,,,,1266.0,
3108,284,12,4,,,,,,,,,,,,,,,,,1265.0,
3109,284,12,4,,,,,,,,,,,,,,,,,1265.0,
3110,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3111,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3112,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3113,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3114,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3115,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3116,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3117,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3118,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3119,285,12,4,,,,,,,,,,,,,,,,,1265.0,
3120,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3121,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3122,286,12,4,,,,,,,,,,,,,,,,,1266.0,
3123,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3124,286,12,4,,,,,,,,,,,,,,,,,1266.0,
3125,286,12,4,,,,,,,,,,,,,,,,,1266.0,
3126,286,12,4,,,,,,,,,,,,,,,,,1266.0,
3127,286,12,4,,,,,,,,,,,,,,,,,1266.0,
3128,286,12,4,,,,,,,,,,,,,,,,,1266.0,
3129,286,12,4,,,,,,,,,,,,,,,,,1266.0,
3130,287,12,4,,,,,,,,,,,,,,,,,1266.0,
3131,287,12,4,,,,,,,,,,,,,,,,,1266.0,
3132,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3133,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3134,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3135,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3136,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3137,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3138,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3139,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3140,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3141,286,12,4,,,,,,,,,,,,,,,,,1268.0,
3142,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3143,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3144,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3145,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3146,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3147,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3148,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3149,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3150,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3151,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3152,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3153,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3154,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3155,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3156,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3157,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3158,286,12,4,,,,,,,,,,,,,,,,,1267.0,
3159,284,12,4,,,,,,,,,,,,,,,,,1270.0,
3160,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3161,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3162,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3163,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3164,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3165,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3166,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3167,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3168,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3169,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3170,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3171,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3172,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3173,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3174,284,12,4,,,,,,,,,,,,,,,,,1268.0,
3175,284,12,4,,,,,,,,,,,,,,,,,1267.0,
3176,284,12,4,,,,,,,,,,,,,,,,,1267.0,
3177,284,12,4,,,,,,,,,,,,,,,,,1267.0,
3178,284,12,4,,,,,,,,,,,,,,,,,1267.0,
3179,284,12,4,,,,,,,,,,,,,,,,,1267.0,
3180,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3181,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3182,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3183,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3184,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3185,285,12,4,,,,,,,,,,,,,,,,,1267.0,
3186,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3187,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3188,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3189,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3190,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3191,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3192,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3193,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3194,284,12,4,,,,,,,,,,,,,,,,,1269.0,
3195,284,12,4,,,,,,,,,,,,,,,,,1270.0,
3196,284,12,4,,,,,,,,,,,,,,,,,1270.0,
3197,284,12,4,,,,,,,,,,,,,,,,,1270.0,
3198,284,12,4,,,,,,,,,,,,,,,,,1270.0,
3199,284,12,4,,,,,,,,,,,,,,,,,1270.0,
3200,285,12,4,,,,,,,,,,,,,,,,,1270.0,
3201,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3202,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3203,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3204,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3205,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3206,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3207,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3208,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3209,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3210,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3211,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3212,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3213,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3214,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3215,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3216,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3217,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3218,288,12,4,,,,,,,,,,,,,,,,,1266.0,
3219,288,12,4,,,,,,,,,,,,,,,,,1265.0,
3220,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3221,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3222,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3223,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3224,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3225,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3226,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3227,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3228,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3229,291,12,4,,,,,,,,,,,,,,,,,1266.0,
3230,292,12,4,,,,,,,,,,,,,,,,,1266.0,
3231,292,12,4,,,,,,,,,,,,,,,,,1266.0,
3232,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3233,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3234,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3235,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3236,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3237,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3238,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3239,292,12,4,,,,,,,,,,,,,,,,,1265.0,
3240,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3241,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3242,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3243,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3244,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3245,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3246,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3247,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3248,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3249,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3250,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3251,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3252,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3253,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3254,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3255,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3256,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3257,293,12,4,,,,,,,,,,,,,,,,,1266.0,
3258,293,12,4,,,,,,,,,,,,,,,,,1265.0,
3259,293,12,4,,,,,,,,,,,,,,,,,1265.0,
3260,293,12,4,,,,,,,,,,,,,,,,,1265.0,
3261,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3262,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3263,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3264,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3265,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3266,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3267,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3268,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3269,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3270,293,12,4,,,,,,,,,,,,,,,,,1264.0,
3271,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3272,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3273,294,12,4,,,,,,,,,,,,,,,,,1262.0,
3274,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3275,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3276,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3277,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3278,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3279,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3280,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3281,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3282,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3283,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3284,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3285,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3286,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3287,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3288,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3289,294,12,4,,,,,,,,,,,,,,,,,1261.0,
3290,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3291,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3292,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3293,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3294,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3295,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3296,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3297,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3298,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3299,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3300,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3301,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3302,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3303,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3304,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3305,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3306,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3307,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3308,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3309,293,12,4,,,,,,,,,,,,,,,,,1262.0,
3310,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3311,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3312,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3313,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3314,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3315,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3316,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3317,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3318,293,12,4,,,,,,,,,,,,,,,,,1263.0,
3319,293,12,4,,,,,,,,,,,,,,,,,1262.0,
