day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3191,288,6,,,,,,,,,,,,,,,,1460.0
3192,288,6,,,,,,,,,,,,,,,,1459.0
3193,288,6,,,,,,,,,,,,,,,,1459.0
3194,288,6,,,,,,,,,,,,,,,,1459.0
3195,288,6,,,,,,,,,,,,,,,,1460.0
3196,288,6,,,,,,,,,,,,,,,,1460.0
3197,288,6,,,,,,,,,,,,,,,,1460.0
3198,288,6,,,,,,,,,,,,,,,,1460.0
3199,288,6,,,,,,,,,,,,,,,,1460.0
3200,289,6,,,,,,,,,,,,,,,,1460.0
3201,289,6,,,,,,,,,,,,,,,,1460.0
3202,289,6,,,,,,,,,,,,,,,,1460.0
3203,289,6,,,,,,,,,,,,,,,,1460.0
3204,289,6,,,,,,,,,,,,,,,,1460.0
3205,289,6,,,,,,,,,,,,,,,,1460.0
3206,289,6,,,,,,,,,,,,,,,,1460.0
3207,289,6,,,,,,,,,,,,,,,,1460.0
3208,289,6,,,,,,,,,,,,,,,,1460.0
3209,289,6,,,,,,,,,,,,,,,,1460.0
3210,289,6,,,,,,,,,,,,,,,,1460.0
3211,289,6,,,,,,,,,,,,,,,,1460.0
3212,289,6,,,,,,,,,,,,,,,,1459.0
3213,289,6,,,,,,,,,,,,,,,,1459.0
3214,289,6,,,,,,,,,,,,,,,,1459.0
3215,289,6,,,,,,,,,,,,,,,,1459.0
3216,289,6,,,,,,,,,,,,,,,,1459.0
3217,289,6,,,,,,,,,,,,,,,,1458.0
3218,289,6,,,,,,,,,,,,,,,,1458.0
3219,289,6,,,,,,,,,,,,,,,,1458.0
3220,292,6,,,,,,,,,,,,,,,,1459.0
3221,292,6,,,,,,,,,,,,,,,,1459.0
3222,292,6,,,,,,,,,,,,,,,,1459.0
3223,292,6,,,,,,,,,,,,,,,,1459.0
3224,292,6,,,,,,,,,,,,,,,,1459.0
3225,292,6,,,,,,,,,,,,,,,,1459.0
3226,292,6,,,,,,,,,,,,,,,,1459.0
3227,292,6,,,,,,,,,,,,,,,,1459.0
3228,292,6,,,,,,,,,,,,,,,,1458.0
3229,292,6,,,,,,,,,,,,,,,,1458.0
3230,293,6,,,,,,,,,,,,,,,,1458.0
3231,293,6,,,,,,,,,,,,,,,,1458.0
3232,293,6,,,,,,,,,,,,,,,,1458.0
3233,293,6,,,,,,,,,,,,,,,,1458.0
3234,293,6,,,,,,,,,,,,,,,,1458.0
3235,293,6,,,,,,,,,,,,,,,,1457.0
3236,293,6,,,,,,,,,,,,,,,,1457.0
3237,292,6,,,,,,,,,,,,,,,,1457.0
3238,292,6,,,,,,,,,,,,,,,,1457.0
3239,292,6,,,,,,,,,,,,,,,,1457.0
3240,292,6,,,,,,,,,,,,,,,,1457.0
3241,292,6,,,,,,,,,,,,,,,,1457.0
3242,292,6,,,,,,,,,,,,,,,,1457.0
3243,292,6,,,,,,,,,,,,,,,,1457.0
3244,292,6,,,,,,,,,,,,,,,,1456.0
3245,292,6,,,,,,,,,,,,,,,,1456.0
3246,292,6,,,,,,,,,,,,,,,,1456.0
3247,292,6,,,,,,,,,,,,,,,,1456.0
3248,292,6,,,,,,,,,,,,,,,,1456.0
3249,292,6,,,,,,,,,,,,,,,,1456.0
3250,292,6,,,,,,,,,,,,,,,,1459.0
3251,292,6,,,,,,,,,,,,,,,,1459.0
3252,292,6,,,,,,,,,,,,,,,,1459.0
3253,292,6,,,,,,,,,,,,,,,,1458.0
3254,292,6,,,,,,,,,,,,,,,,1458.0
3255,292,6,,,,,,,,,,,,,,,,1458.0
3256,292,6,,,,,,,,,,,,,,,,1458.0
3257,292,6,,,,,,,,,,,,,,,,1458.0
3258,292,6,,,,,,,,,,,,,,,,1458.0
3259,292,6,,,,,,,,,,,,,,,,1458.0
3260,292,6,,,,,,,,,,,,,,,,1458.0
3261,292,6,,,,,,,,,,,,,,,,1458.0
3262,292,6,,,,,,,,,,,,,,,,1458.0
3263,292,6,,,,,,,,,,,,,,,,1458.0
3264,292,6,,,,,,,,,,,,,,,,1458.0
3265,292,6,,,,,,,,,,,,,,,,1458.0
3266,292,6,,,,,,,,,,,,,,,,1457.0
3267,292,6,,,,,,,,,,,,,,,,1457.0
3268,292,6,,,,,,,,,,,,,,,,1457.0
3269,292,6,,,,,,,,,,,,,,,,1457.0
3270,292,6,,,,,,,,,,,,,,,,1457.0
3271,292,6,,,,,,,,,,,,,,,,1457.0
3272,292,6,,,,,,,,,,,,,,,,1457.0
3273,292,6,,,,,,,,,,,,,,,,1457.0
3274,292,6,,,,,,,,,,,,,,,,1457.0
3275,292,6,,,,,,,,,,,,,,,,1457.0
3276,292,6,,,,,,,,,,,,,,,,1457.0
3277,292,6,,,,,,,,,,,,,,,,1457.0
3278,292,6,,,,,,,,,,,,,,,,1457.0
3279,292,6,,,,,,,,,,,,,,,,1457.0
3280,292,6,,,,,,,,,,,,,,,,1457.0
3281,292,6,,,,,,,,,,,,,,,,1457.0
3282,292,6,,,,,,,,,,,,,,,,1457.0
3283,292,6,,,,,,,,,,,,,,,,1457.0
3284,292,6,,,,,,,,,,,,,,,,1456.0
3285,292,6,,,,,,,,,,,,,,,,1456.0
3286,292,6,,,,,,,,,,,,,,,,1456.0
3287,292,6,,,,,,,,,,,,,,,,1456.0
3288,292,6,,,,,,,,,,,,,,,,1456.0
3289,292,6,,,,,,,,,,,,,,,,1456.0
3290,292,6,,,,,,,,,,,,,,,,1457.0
3291,292,6,,,,,,,,,,,,,,,,1457.0
3292,292,6,,,,,,,,,,,,,,,,1457.0
3293,292,6,,,,,,,,,,,,,,,,1457.0
3294,292,6,,,,,,,,,,,,,,,,1457.0
3295,292,6,,,,,,,,,,,,,,,,1457.0
3296,292,6,,,,,,,,,,,,,,,,1457.0
3297,292,6,,,,,,,,,,,,,,,,1457.0
3298,292,6,,,,,,,,,,,,,,,,1457.0
3299,292,6,,,,,,,,,,,,,,,,1457.0
3300,292,6,,,,,,,,,,,,,,,,1458.0
3301,292,6,,,,,,,,,,,,,,,,1458.0
3302,292,6,,,,,,,,,,,,,,,,1458.0
3303,292,6,,,,,,,,,,,,,,,,1458.0
3304,292,6,,,,,,,,,,,,,,,,1458.0
3305,292,6,,,,,,,,,,,,,,,,1458.0
3306,292,6,,,,,,,,,,,,,,,,1458.0
3307,292,6,,,,,,,,,,,,,,,,1458.0
3308,292,6,,,,,,,,,,,,,,,,1458.0
3309,292,6,,,,,,,,,,,,,,,,1458.0
3310,292,6,,,,,,,,,,,,,,,,1459.0
3311,292,6,,,,,,,,,,,,,,,,1459.0
3312,292,6,,,,,,,,,,,,,,,,1459.0
3313,292,6,,,,,,,,,,,,,,,,1459.0
3314,292,6,,,,,,,,,,,,,,,,1459.0
3315,292,6,,,,,,,,,,,,,,,,1459.0
3316,292,6,,,,,,,,,,,,,,,,1459.0
3317,292,6,,,,,,,,,,,,,,,,1459.0
3318,292,6,,,,,,,,,,,,,,,,1459.0
3319,292,6,,,,,,,,,,,,,,,,1459.0
3320,288,6,,,,,,,,,,,,,,,,1464.0
3321,288,6,,,,,,,,,,,,,,,,1464.0
3322,288,6,,,,,,,,,,,,,,,,1464.0
3323,288,6,,,,,,,,,,,,,,,,1464.0
3324,288,6,,,,,,,,,,,,,,,,1464.0
3325,288,6,,,,,,,,,,,,,,,,1464.0
3326,288,6,,,,,,,,,,,,,,,,1464.0
3327,288,6,,,,,,,,,,,,,,,,1464.0
3328,288,6,,,,,,,,,,,,,,,,1464.0
3329,288,6,,,,,,,,,,,,,,,,1464.0
3330,288,6,,,,,,,,,,,,,,,,1464.0
3331,288,6,,,,,,,,,,,,,,,,1464.0
3332,288,6,,,,,,,,,,,,,,,,1464.0
3333,288,6,,,,,,,,,,,,,,,,1464.0
3334,288,6,,,,,,,,,,,,,,,,1464.0
3335,288,6,,,,,,,,,,,,,,,,1464.0
3336,288,6,,,,,,,,,,,,,,,,1464.0
3337,288,6,,,,,,,,,,,,,,,,1464.0
3338,288,6,,,,,,,,,,,,,,,,1464.0
3339,288,6,,,,,,,,,,,,,,,,1464.0
3340,288,6,,,,,,,,,,,,,,,,1465.0
3341,288,6,,,,,,,,,,,,,,,,1464.0
3342,288,6,,,,,,,,,,,,,,,,1464.0
3343,287,6,,,,,,,,,,,,,,,,1464.0
3344,287,6,,,,,,,,,,,,,,,,1464.0
3345,286,6,,,,,,,,,,,,,,,,1464.0
3346,286,6,,,,,,,,,,,,,,,,1464.0
3347,286,6,,,,,,,,,,,,,,,,1464.0
3348,286,6,,,,,,,,,,,,,,,,1464.0
3349,286,6,,,,,,,,,,,,,,,,1464.0
3350,286,6,,,,,,,,,,,,,,,,1464.0
3351,286,6,,,,,,,,,,,,,,,,1464.0
3352,286,6,,,,,,,,,,,,,,,,1464.0
3353,286,6,,,,,,,,,,,,,,,,1463.0
3354,286,6,,,,,,,,,,,,,,,,1463.0
3355,286,6,,,,,,,,,,,,,,,,1463.0
3356,286,6,,,,,,,,,,,,,,,,1463.0
3357,286,6,,,,,,,,,,,,,,,,1463.0
3358,286,6,,,,,,,,,,,,,,,,1463.0
3359,286,6,,,,,,,,,,,,,,,,1463.0
3360,286,6,,,,,,,,,,,,,,,,1464.0
3361,286,6,,,,,,,,,,,,,,,,1464.0
3362,286,6,,,,,,,,,,,,,,,,1464.0
3363,286,6,,,,,,,,,,,,,,,,1464.0
3364,286,6,,,,,,,,,,,,,,,,1464.0
3365,286,6,,,,,,,,,,,,,,,,1464.0
3366,286,6,,,,,,,,,,,,,,,,1464.0
3367,286,6,,,,,,,,,,,,,,,,1464.0
3368,286,6,,,,,,,,,,,,,,,,1463.0
3369,286,6,,,,,,,,,,,,,,,,1463.0
3370,286,6,,,,,,,,,,,,,,,,1464.0
3371,286,6,,,,,,,,,,,,,,,,1464.0
3372,286,6,,,,,,,,,,,,,,,,1464.0
3373,286,6,,,,,,,,,,,,,,,,1464.0
3374,286,6,,,,,,,,,,,,,,,,1464.0
3375,286,6,,,,,,,,,,,,,,,,1463.0
3376,286,6,,,,,,,,,,,,,,,,1463.0
3377,286,6,,,,,,,,,,,,,,,,1463.0
3378,286,6,,,,,,,,,,,,,,,,1463.0
3379,286,6,,,,,,,,,,,,,,,,1463.0
3380,286,6,,,,,,,,,,,,,,,,1465.0
3381,286,6,,,,,,,,,,,,,,,,1465.0
3382,286,6,,,,,,,,,,,,,,,,1465.0
3383,286,6,,,,,,,,,,,,,,,,1465.0
3384,286,6,,,,,,,,,,,,,,,,1465.0
3385,286,6,,,,,,,,,,,,,,,,1465.0
3386,286,6,,,,,,,,,,,,,,,,1465.0
3387,286,6,,,,,,,,,,,,,,,,1464.0
3388,286,6,,,,,,,,,,,,,,,,1464.0
3389,286,6,,,,,,,,,,,,,,,,1464.0
3390,285,6,,,,,,,,,,,,,,,,1467.0
3391,285,6,,,,,,,,,,,,,,,,1467.0
3392,286,6,,,,,,,,,,,,,,,,1465.0
3393,286,6,,,,,,,,,,,,,,,,1465.0
3394,286,6,,,,,,,,,,,,,,,,1465.0
3395,286,6,,,,,,,,,,,,,,,,1465.0
3396,286,6,,,,,,,,,,,,,,,,1465.0
3397,286,6,,,,,,,,,,,,,,,,1465.0
3398,286,6,,,,,,,,,,,,,,,,1465.0
3399,286,6,,,,,,,,,,,,,,,,1465.0
3400,286,6,,,,,,,,,,,,,,,,1466.0
3401,286,6,,,,,,,,,,,,,,,,1465.0
3402,286,6,,,,,,,,,,,,,,,,1465.0
3403,286,6,,,,,,,,,,,,,,,,1465.0
3404,286,6,,,,,,,,,,,,,,,,1465.0
3405,286,6,,,,,,,,,,,,,,,,1465.0
3406,286,6,,,,,,,,,,,,,,,,1465.0
3407,286,6,,,,,,,,,,,,,,,,1465.0
3408,286,6,,,,,,,,,,,,,,,,1465.0
3409,286,6,,,,,,,,,,,,,,,,1465.0
3410,286,6,,,,,,,,,,,,,,,,1465.0
3411,286,6,,,,,,,,,,,,,,,,1465.0
3412,286,6,,,,,,,,,,,,,,,,1465.0
3413,286,6,,,,,,,,,,,,,,,,1465.0
3414,286,6,,,,,,,,,,,,,,,,1464.0
3415,286,6,,,,,,,,,,,,,,,,1464.0
3416,286,6,,,,,,,,,,,,,,,,1464.0
3417,286,6,,,,,,,,,,,,,,,,1464.0
3418,286,6,,,,,,,,,,,,,,,,1464.0
3419,286,6,,,,,,,,,,,,,,,,1464.0
3420,286,6,,,,,,,,,,,,,,,,1464.0
3421,286,6,,,,,,,,,,,,,,,,1464.0
3422,286,6,,,,,,,,,,,,,,,,1464.0
3423,286,6,,,,,,,,,,,,,,,,1464.0
3424,286,6,,,,,,,,,,,,,,,,1464.0
3425,286,6,,,,,,,,,,,,,,,,1464.0
3426,286,6,,,,,,,,,,,,,,,,1464.0
3427,286,6,,,,,,,,,,,,,,,,1464.0
3428,286,6,,,,,,,,,,,,,,,,1464.0
3429,286,6,,,,,,,,,,,,,,,,1464.0
3430,287,6,,,,,,,,,,,,,,,,1464.0
3431,287,6,,,,,,,,,,,,,,,,1464.0
3432,287,6,,,,,,,,,,,,,,,,1464.0
3433,287,6,,,,,,,,,,,,,,,,1464.0
3434,287,6,,,,,,,,,,,,,,,,1464.0
3435,287,6,,,,,,,,,,,,,,,,1464.0
3436,287,6,,,,,,,,,,,,,,,,1464.0
3437,287,6,,,,,,,,,,,,,,,,1464.0
3438,287,6,,,,,,,,,,,,,,,,1463.0
3439,287,6,,,,,,,,,,,,,,,,1463.0
3440,286,6,,,,,,,,,,,,,,,,1465.0
3441,286,6,,,,,,,,,,,,,,,,1465.0
3442,286,6,,,,,,,,,,,,,,,,1465.0
3443,286,6,,,,,,,,,,,,,,,,1465.0
3444,286,6,,,,,,,,,,,,,,,,1465.0
3445,286,6,,,,,,,,,,,,,,,,1465.0
3446,286,6,,,,,,,,,,,,,,,,1465.0
3447,286,6,,,,,,,,,,,,,,,,1464.0
3448,286,6,,,,,,,,,,,,,,,,1464.0
3449,286,6,,,,,,,,,,,,,,,,1464.0
3450,287,6,,,,,,,,,,,,,,,,1464.0
3451,287,6,,,,,,,,,,,,,,,,1464.0
3452,287,6,,,,,,,,,,,,,,,,1464.0
3453,287,6,,,,,,,,,,,,,,,,1464.0
3454,287,6,,,,,,,,,,,,,,,,1464.0
3455,287,6,,,,,,,,,,,,,,,,1464.0
3456,287,6,,,,,,,,,,,,,,,,1464.0
3457,287,6,,,,,,,,,,,,,,,,1464.0
3458,287,6,,,,,,,,,,,,,,,,1464.0
3459,287,6,,,,,,,,,,,,,,,,1464.0
3460,286,6,,,,,,,,,,,,,,,,1466.0
3461,286,6,,,,,,,,,,,,,,,,1466.0
3462,286,6,,,,,,,,,,,,,,,,1466.0
3463,286,6,,,,,,,,,,,,,,,,1466.0
3464,286,6,,,,,,,,,,,,,,,,1466.0
3465,286,6,,,,,,,,,,,,,,,,1466.0
3466,286,6,,,,,,,,,,,,,,,,1466.0
3467,286,6,,,,,,,,,,,,,,,,1466.0
3468,286,6,,,,,,,,,,,,,,,,1466.0
3469,286,6,,,,,,,,,,,,,,,,1466.0
3470,286,6,,,,,,,,,,,,,,,,1469.0
3471,286,6,,,,,,,,,,,,,,,,1469.0
3472,286,6,,,,,,,,,,,,,,,,1469.0
3473,286,6,,,,,,,,,,,,,,,,1468.0
3474,286,6,,,,,,,,,,,,,,,,1468.0
3475,286,6,,,,,,,,,,,,,,,,1468.0
3476,286,6,,,,,,,,,,,,,,,,1468.0
3477,286,6,,,,,,,,,,,,,,,,1468.0
3478,286,6,,,,,,,,,,,,,,,,1468.0
3479,286,6,,,,,,,,,,,,,,,,1468.0
3480,287,6,,,,,,,,,,,,,,,,1469.0
3481,287,6,,,,,,,,,,,,,,,,1468.0
3482,287,6,,,,,,,,,,,,,,,,1468.0
3483,287,6,,,,,,,,,,,,,,,,1468.0
3484,287,6,,,,,,,,,,,,,,,,1468.0
3485,287,6,,,,,,,,,,,,,,,,1468.0
3486,287,6,,,,,,,,,,,,,,,,1468.0
3487,287,6,,,,,,,,,,,,,,,,1468.0
3488,287,6,,,,,,,,,,,,,,,,1468.0
3489,287,6,,,,,,,,,,,,,,,,1468.0
3490,287,6,,,,,,,,,,,,,,,,1470.0
3491,287,6,,,,,,,,,,,,,,,,1470.0
3492,287,6,,,,,,,,,,,,,,,,1470.0
3493,287,6,,,,,,,,,,,,,,,,1470.0
3494,287,6,,,,,,,,,,,,,,,,1470.0
3495,287,6,,,,,,,,,,,,,,,,1470.0
3496,287,6,,,,,,,,,,,,,,,,1470.0
3497,287,6,,,,,,,,,,,,,,,,1470.0
3498,287,6,,,,,,,,,,,,,,,,1470.0
3499,287,6,,,,,,,,,,,,,,,,1470.0
3500,287,6,,,,,,,,,,,,,,,,1471.0
3501,287,6,,,,,,,,,,,,,,,,1471.0
3502,287,6,,,,,,,,,,,,,,,,1471.0
3503,287,6,,,,,,,,,,,,,,,,1471.0
3504,287,6,,,,,,,,,,,,,,,,1471.0
3505,287,6,,,,,,,,,,,,,,,,1471.0
3506,287,6,,,,,,,,,,,,,,,,1471.0
3507,287,6,,,,,,,,,,,,,,,,1471.0
3508,287,6,,,,,,,,,,,,,,,,1471.0
3509,287,6,,,,,,,,,,,,,,,,1471.0
3510,287,6,,,,,,,,,,,,,,,,1471.0
3511,287,6,,,,,,,,,,,,,,,,1471.0
3512,287,6,,,,,,,,,,,,,,,,1471.0
3513,287,6,,,,,,,,,,,,,,,,1471.0
3514,287,6,,,,,,,,,,,,,,,,1470.0
3515,287,6,,,,,,,,,,,,,,,,1470.0
3516,287,6,,,,,,,,,,,,,,,,1470.0
3517,287,6,,,,,,,,,,,,,,,,1470.0
3518,287,6,,,,,,,,,,,,,,,,1470.0
3519,287,6,,,,,,,,,,,,,,,,1470.0
3520,287,6,,,,,,,,,,,,,,,,1471.0
3521,287,6,,,,,,,,,,,,,,,,1471.0
3522,287,6,,,,,,,,,,,,,,,,1471.0
3523,287,6,,,,,,,,,,,,,,,,1471.0
3524,287,6,,,,,,,,,,,,,,,,1471.0
3525,287,6,,,,,,,,,,,,,,,,1471.0
3526,287,6,,,,,,,,,,,,,,,,1471.0
3527,287,6,,,,,,,,,,,,,,,,1471.0
3528,287,6,,,,,,,,,,,,,,,,1471.0
3529,287,6,,,,,,,,,,,,,,,,1471.0
3530,288,6,,,,,,,,,,,,,,,,1484.0
3531,288,6,,,,,,,,,,,,,,,,1484.0
3532,288,6,,,,,,,,,,,,,,,,1484.0
3533,288,6,,,,,,,,,,,,,,,,1484.0
3534,288,6,,,,,,,,,,,,,,,,1484.0
3535,288,6,,,,,,,,,,,,,,,,1484.0
3536,288,6,,,,,,,,,,,,,,,,1484.0
3537,288,6,,,,,,,,,,,,,,,,1484.0
3538,288,6,,,,,,,,,,,,,,,,1483.0
3539,288,6,,,,,,,,,,,,,,,,1483.0
3540,288,6,,,,,,,,,,,,,,,,1483.0
3541,288,6,,,,,,,,,,,,,,,,1483.0
3542,288,6,,,,,,,,,,,,,,,,1483.0
3543,288,6,,,,,,,,,,,,,,,,1483.0
3544,288,6,,,,,,,,,,,,,,,,1483.0
3545,288,6,,,,,,,,,,,,,,,,1483.0
3546,288,6,,,,,,,,,,,,,,,,1483.0
3547,288,6,,,,,,,,,,,,,,,,1483.0
3548,288,6,,,,,,,,,,,,,,,,1483.0
3549,288,6,,,,,,,,,,,,,,,,1483.0
3550,288,6,,,,,,,,,,,,,,,,1483.0
3551,289,6,,,,,,,,,,,,,,,,1481.0
3552,289,6,,,,,,,,,,,,,,,,1481.0
3553,289,6,,,,,,,,,,,,,,,,1481.0
3554,289,6,,,,,,,,,,,,,,,,1480.0
3555,289,6,,,,,,,,,,,,,,,,1480.0
3556,289,6,,,,,,,,,,,,,,,,1480.0
3557,289,6,,,,,,,,,,,,,,,,1480.0
3558,289,6,,,,,,,,,,,,,,,,1480.0
3559,289,6,,,,,,,,,,,,,,,,1480.0
3560,289,6,,,,,,,,,,,,,,,,1480.0
3561,289,6,,,,,,,,,,,,,,,,1480.0
3562,289,6,,,,,,,,,,,,,,,,1479.0
3563,289,6,,,,,,,,,,,,,,,,1479.0
3564,289,6,,,,,,,,,,,,,,,,1479.0
3565,289,6,,,,,,,,,,,,,,,,1479.0
3566,289,6,,,,,,,,,,,,,,,,1479.0
3567,289,6,,,,,,,,,,,,,,,,1479.0
3568,289,6,,,,,,,,,,,,,,,,1479.0
3569,289,6,,,,,,,,,,,,,,,,1479.0
3570,290,6,,,,,,,,,,,,,,,,1480.0
3571,290,6,,,,,,,,,,,,,,,,1480.0
3572,290,6,,,,,,,,,,,,,,,,1480.0
3573,290,6,,,,,,,,,,,,,,,,1480.0
3574,290,6,,,,,,,,,,,,,,,,1480.0
3575,290,6,,,,,,,,,,,,,,,,1480.0
3576,290,6,,,,,,,,,,,,,,,,1480.0
3577,290,6,,,,,,,,,,,,,,,,1480.0
3578,290,6,,,,,,,,,,,,,,,,1480.0
3579,290,6,,,,,,,,,,,,,,,,1480.0
3580,290,6,,,,,,,,,,,,,,,,1481.0
3581,290,6,,,,,,,,,,,,,,,,1481.0
3582,290,6,,,,,,,,,,,,,,,,1481.0
3583,291,6,,,,,,,,,,,,,,,,1479.0
3584,291,6,,,,,,,,,,,,,,,,1479.0
3585,291,6,,,,,,,,,,,,,,,,1479.0
3586,291,6,,,,,,,,,,,,,,,,1479.0
3587,291,6,,,,,,,,,,,,,,,,1479.0
3588,291,6,,,,,,,,,,,,,,,,1479.0
3589,291,6,,,,,,,,,,,,,,,,1479.0
3590,291,6,,,,,,,,,,,,,,,,1478.0
3591,291,6,,,,,,,,,,,,,,,,1478.0
3592,291,6,,,,,,,,,,,,,,,,1478.0
3593,291,6,,,,,,,,,,,,,,,,1478.0
3594,291,6,,,,,,,,,,,,,,,,1478.0
3595,291,6,,,,,,,,,,,,,,,,1478.0
3596,291,6,,,,,,,,,,,,,,,,1478.0
3597,291,6,,,,,,,,,,,,,,,,1478.0
3598,291,6,,,,,,,,,,,,,,,,1478.0
3599,291,6,,,,,,,,,,,,,,,,1478.0
3600,292,6,,,,,,,,,,,,,,,,1478.0
3601,292,6,,,,,,,,,,,,,,,,1478.0
3602,292,6,,,,,,,,,,,,,,,,1478.0
3603,292,6,,,,,,,,,,,,,,,,1478.0
3604,292,6,,,,,,,,,,,,,,,,1478.0
3605,292,6,,,,,,,,,,,,,,,,1478.0
3606,292,6,,,,,,,,,,,,,,,,1477.0
3607,292,6,,,,,,,,,,,,,,,,1477.0
3608,292,6,,,,,,,,,,,,,,,,1477.0
3609,292,6,,,,,,,,,,,,,,,,1477.0
