day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2774,253,7,,,,,,,,,,,,,,,,,,,,1467.0
2775,253,7,,,,,,,,,,,,,,,,,,,,1467.0
2776,253,7,,,,,,,,,,,,,,,,,,,,1467.0
2777,253,7,,,,,,,,,,,,,,,,,,,,1467.0
2778,253,7,,,,,,,,,,,,,,,,,,,,1467.0
2779,253,7,,,,,,,,,,,,,,,,,,,,1467.0
2780,253,7,,,,,,,,,,,,,,,,,,,,1467.0
2781,253,7,,,,,,,,,,,,,,,,,,,,1468.0
2782,253,7,,,,,,,,,,,,,,,,,,,,1468.0
2783,253,7,,,,,,,,,,,,,,,,,,,,1468.0
2784,254,7,,,,,,,,,,,,,,,,,,,,1467.0
2785,254,7,,,,,,,,,,,,,,,,,,,,1467.0
2786,254,7,,,,,,,,,,,,,,,,,,,,1466.0
2787,254,7,,,,,,,,,,,,,,,,,,,,1466.0
2788,254,7,,,,,,,,,,,,,,,,,,,,1466.0
2789,254,7,,,,,,,,,,,,,,,,,,,,1466.0
2790,254,7,,,,,,,,,,,,,,,,,,,,1466.0
2791,254,7,,,,,,,,,,,,,,,,,,,,1466.0
2792,255,7,,,,,,,,,,,,,,,,,,,,1466.0
2793,255,7,,,,,,,,,,,,,,,,,,,,1466.0
2794,255,7,,,,,,,,,,,,,,,,,,,,1466.0
2795,255,7,,,,,,,,,,,,,,,,,,,,1466.0
2796,255,7,,,,,,,,,,,,,,,,,,,,1466.0
2797,255,7,,,,,,,,,,,,,,,,,,,,1466.0
2798,255,7,,,,,,,,,,,,,,,,,,,,1466.0
2799,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2800,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2801,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2802,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2803,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2804,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2805,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2806,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2807,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2808,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2809,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2810,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2811,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2812,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2813,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2814,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2815,256,7,,,,,,,,,,,,,,,,,,,,1466.0
2816,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2817,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2818,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2819,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2820,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2821,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2822,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2823,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2824,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2825,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2826,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2827,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2828,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2829,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2830,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2831,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2832,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2833,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2834,256,7,,,,,,,,,,,,,,,,,,,,1467.0
2835,257,7,,,,,,,,,,,,,,,,,,,,1467.0
2836,257,7,,,,,,,,,,,,,,,,,,,,1467.0
2837,257,7,,,,,,,,,,,,,,,,,,,,1467.0
2838,257,7,,,,,,,,,,,,,,,,,,,,1467.0
2839,257,7,,,,,,,,,,,,,,,,,,,,1467.0
2840,256,7,,,,,,,,,,,,,,,,,,,,1469.0
2841,256,7,,,,,,,,,,,,,,,,,,,,1469.0
2842,256,7,,,,,,,,,,,,,,,,,,,,1469.0
2843,256,7,,,,,,,,,,,,,,,,,,,,1469.0
2844,256,7,,,,,,,,,,,,,,,,,,,,1469.0
2845,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2846,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2847,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2848,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2849,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2850,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2851,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2852,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2853,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2854,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2855,255,7,,,,,,,,,,,,,,,,,,,,1468.0
2856,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2857,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2858,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2859,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2860,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2861,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2862,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2863,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2864,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2865,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2866,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2867,256,7,,,,,,,,,,,,,,,,,,,,1468.0
2868,257,7,,,,,,,,,,,,,,,,,,,,1466.0
2869,257,7,,,,,,,,,,,,,,,,,,,,1466.0
2870,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2871,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2872,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2873,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2874,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2875,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2876,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2877,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2878,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2879,258,7,,,,,,,,,,,,,,,,,,,,1467.0
2880,259,7,,,,,,,,,,,,,,,,,,,,1470.0
2881,259,7,,,,,,,,,,,,,,,,,,,,1470.0
2882,259,7,,,,,,,,,,,,,,,,,,,,1470.0
2883,259,7,,,,,,,,,,,,,,,,,,,,1470.0
2884,259,7,,,,,,,,,,,,,,,,,,,,1470.0
2885,259,7,,,,,,,,,,,,,,,,,,,,1470.0
2886,259,7,,,,,,,,,,,,,,,,,,,,1469.0
2887,259,7,,,,,,,,,,,,,,,,,,,,1469.0
2888,261,7,,,,,,,,,,,,,,,,,,,,1469.0
2889,261,7,,,,,,,,,,,,,,,,,,,,1469.0
2890,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2891,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2892,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2893,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2894,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2895,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2896,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2897,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2898,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2899,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2900,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2901,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2902,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2903,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2904,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2905,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2906,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2907,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2908,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2909,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2910,263,7,,,,,,,,,,,,,,,,,,,,1470.0
2911,263,7,,,,,,,,,,,,,,,,,,,,1470.0
2912,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2913,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2914,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2915,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2916,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2917,263,7,,,,,,,,,,,,,,,,,,,,1469.0
2918,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2919,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2920,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2921,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2922,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2923,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2924,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2925,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2926,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2927,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2928,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2929,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2930,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2931,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2932,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2933,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2934,262,7,,,,,,,,,,,,,,,,,,,,1469.0
2935,262,7,,,,,,,,,,,,,,,,,,,,1468.0
2936,262,7,,,,,,,,,,,,,,,,,,,,1468.0
2937,262,7,,,,,,,,,,,,,,,,,,,,1468.0
2938,262,7,,,,,,,,,,,,,,,,,,,,1468.0
2939,262,7,,,,,,,,,,,,,,,,,,,,1468.0
2940,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2941,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2942,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2943,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2944,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2945,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2946,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2947,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2948,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2949,263,7,,,,,,,,,,,,,,,,,,,,1468.0
2950,264,7,,,,,,,,,,,,,,,,,,,,1468.0
2951,264,7,,,,,,,,,,,,,,,,,,,,1468.0
2952,265,7,,,,,,,,,,,,,,,,,,,,1468.0
2953,265,7,,,,,,,,,,,,,,,,,,,,1468.0
2954,265,7,,,,,,,,,,,,,,,,,,,,1467.0
2955,265,7,,,,,,,,,,,,,,,,,,,,1467.0
2956,265,7,,,,,,,,,,,,,,,,,,,,1467.0
2957,265,7,,,,,,,,,,,,,,,,,,,,1467.0
2958,265,7,,,,,,,,,,,,,,,,,,,,1467.0
2959,265,7,,,,,,,,,,,,,,,,,,,,1467.0
2960,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2961,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2962,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2963,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2964,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2965,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2966,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2967,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2968,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2969,266,7,,,,,,,,,,,,,,,,,,,,1468.0
2970,267,7,,,,,,,,,,,,,,,,,,,,1469.0
2971,267,7,,,,,,,,,,,,,,,,,,,,1469.0
2972,267,7,,,,,,,,,,,,,,,,,,,,1469.0
2973,267,7,,,,,,,,,,,,,,,,,,,,1469.0
2974,267,7,,,,,,,,,,,,,,,,,,,,1469.0
2975,267,7,,,,,,,,,,,,,,,,,,,,1469.0
2976,267,7,,,,,,,,,,,,,,,,,,,,1468.0
2977,267,7,,,,,,,,,,,,,,,,,,,,1468.0
2978,267,7,,,,,,,,,,,,,,,,,,,,1468.0
2979,267,7,,,,,,,,,,,,,,,,,,,,1468.0
2980,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2981,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2982,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2983,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2984,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2985,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2986,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2987,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2988,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2989,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2990,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2991,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2992,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2993,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2994,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2995,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2996,267,7,,,,,,,,,,,,,,,,,,,,1466.0
2997,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2998,267,7,,,,,,,,,,,,,,,,,,,,1467.0
2999,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3000,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3001,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3002,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3003,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3004,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3005,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3006,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3007,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3008,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3009,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3010,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3011,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3012,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3013,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3014,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3015,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3016,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3017,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3018,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3019,267,7,,,,,,,,,,,,,,,,,,,,1467.0
3020,268,7,,,,,,,,,,,,,,,,,,,,1468.0
3021,268,7,,,,,,,,,,,,,,,,,,,,1468.0
3022,268,7,,,,,,,,,,,,,,,,,,,,1468.0
3023,268,7,,,,,,,,,,,,,,,,,,,,1468.0
3024,268,7,,,,,,,,,,,,,,,,,,,,1467.0
3025,268,7,,,,,,,,,,,,,,,,,,,,1467.0
3026,268,7,,,,,,,,,,,,,,,,,,,,1467.0
3027,268,7,,,,,,,,,,,,,,,,,,,,1467.0
3028,268,7,,,,,,,,,,,,,,,,,,,,1467.0
3029,268,7,,,,,,,,,,,,,,,,,,,,1467.0
3030,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3031,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3032,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3033,269,7,,,,,,,,,,,,,,,,,,,,1469.0
3034,269,7,,,,,,,,,,,,,,,,,,,,1469.0
3035,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3036,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3037,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3038,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3039,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3040,269,7,,,,,,,,,,,,,,,,,,,,1469.0
3041,269,7,,,,,,,,,,,,,,,,,,,,1469.0
3042,269,7,,,,,,,,,,,,,,,,,,,,1469.0
3043,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3044,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3045,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3046,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3047,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3048,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3049,269,7,,,,,,,,,,,,,,,,,,,,1468.0
3050,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3051,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3052,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3053,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3054,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3055,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3056,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3057,270,7,,,,,,,,,,,,,,,,,,,,1468.0
3058,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3059,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3060,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3061,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3062,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3063,270,7,,,,,,,,,,,,,,,,,,,,1467.0
3064,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3065,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3066,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3067,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3068,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3069,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3070,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3071,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3072,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3073,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3074,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3075,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3076,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3077,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3078,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3079,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3080,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3081,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3082,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3083,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3084,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3085,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3086,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3087,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3088,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3089,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3090,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3091,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3092,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3093,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3094,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3095,271,7,,,,,,,,,,,,,,,,,,,,1466.0
3096,271,7,,,,,,,,,,,,,,,,,,,,1465.0
3097,271,7,,,,,,,,,,,,,,,,,,,,1465.0
3098,271,7,,,,,,,,,,,,,,,,,,,,1465.0
3099,271,7,,,,,,,,,,,,,,,,,,,,1465.0
3100,271,7,,,,,,,,,,,,,,,,,,,,1465.0
3101,271,7,,,,,,,,,,,,,,,,,,,,1465.0
3102,271,7,,,,,,,,,,,,,,,,,,,,1465.0
3103,270,7,,,,,,,,,,,,,,,,,,,,1465.0
3104,270,7,,,,,,,,,,,,,,,,,,,,1465.0
3105,269,7,,,,,,,,,,,,,,,,,,,,1467.0
3106,269,7,,,,,,,,,,,,,,,,,,,,1467.0
3107,269,7,,,,,,,,,,,,,,,,,,,,1467.0
3108,269,7,,,,,,,,,,,,,,,,,,,,1467.0
3109,269,7,,,,,,,,,,,,,,,,,,,,1466.0
3110,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3111,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3112,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3113,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3114,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3115,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3116,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3117,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3118,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3119,270,7,,,,,,,,,,,,,,,,,,,,1466.0
3120,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3121,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3122,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3123,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3124,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3125,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3126,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3127,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3128,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3129,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3130,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3131,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3132,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3133,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3134,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3135,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3136,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3137,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3138,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3139,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3140,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3141,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3142,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3143,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3144,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3145,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3146,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3147,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3148,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3149,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3150,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3151,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3152,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3153,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3154,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3155,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3156,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3157,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3158,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3159,271,7,,,,,,,,,,,,,,,,,,,,1470.0
3160,271,7,,,,,,,,,,,,,,,,,,,,1470.0
3161,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3162,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3163,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3164,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3165,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3166,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3167,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3168,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3169,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3170,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3171,271,7,,,,,,,,,,,,,,,,,,,,1469.0
3172,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3173,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3174,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3175,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3176,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3177,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3178,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3179,271,7,,,,,,,,,,,,,,,,,,,,1468.0
3180,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3181,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3182,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3183,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3184,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3185,272,7,,,,,,,,,,,,,,,,,,,,1468.0
3186,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3187,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3188,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3189,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3190,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3191,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3192,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3193,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3194,272,7,,,,,,,,,,,,,,,,,,,,1469.0
3195,272,7,,,,,,,,,,,,,,,,,,,,1470.0
3196,283,9,,,,,,,,,,,,,,,,,,,,1456.0
3197,283,9,,,,,,,,,,,,,,,,,,,,1456.0
3198,283,9,,,,,,,,,,,,,,,,,,,,1456.0
3199,283,9,,,,,,,,,,,,,,,,,,,,1456.0
3200,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3201,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3202,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3203,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3204,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3205,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3206,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3207,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3208,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3209,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3210,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3211,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3212,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3213,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3214,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3215,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3216,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3217,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3218,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3219,284,9,,,,,,,,,,,,,,,,,,,,1455.0
3220,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3221,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3222,287,9,,,,,,,,,,,,,,,,,,,,1456.0
3223,287,9,,,,,,,,,,,,,,,,,,,,1456.0
