day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2964,265,2,,,,,,,,,,,,,,,,,1475.0,
2965,265,2,,,,,,,,,,,,,,,,,1475.0,
2966,265,2,,,,,,,,,,,,,,,,,1475.0,
2967,265,2,,,,,,,,,,,,,,,,,1475.0,
2968,265,2,,,,,,,,,,,,,,,,,1475.0,
2969,265,2,,,,,,,,,,,,,,,,,1475.0,
2970,266,2,,,,,,,,,,,,,,,,,1476.0,
2971,266,2,,,,,,,,,,,,,,,,,1476.0,
2972,266,2,,,,,,,,,,,,,,,,,1475.0,
2973,266,2,,,,,,,,,,,,,,,,,1475.0,
2974,266,2,,,,,,,,,,,,,,,,,1475.0,
2975,266,2,,,,,,,,,,,,,,,,,1475.0,
2976,266,2,,,,,,,,,,,,,,,,,1475.0,
2977,266,2,,,,,,,,,,,,,,,,,1475.0,
2978,265,2,,,,,,,,,,,,,,,,,1475.0,
2979,265,2,,,,,,,,,,,,,,,,,1475.0,
2980,265,2,,,,,,,,,,,,,,,,,1475.0,
2981,265,2,,,,,,,,,,,,,,,,,1475.0,
2982,265,2,,,,,,,,,,,,,,,,,1475.0,
2983,265,2,,,,,,,,,,,,,,,,,1475.0,
2984,265,2,,,,,,,,,,,,,,,,,1475.0,
2985,265,2,,,,,,,,,,,,,,,,,1475.0,
2986,265,2,,,,,,,,,,,,,,,,,1475.0,
2987,265,2,,,,,,,,,,,,,,,,,1475.0,
2988,265,2,,,,,,,,,,,,,,,,,1475.0,
2989,265,2,,,,,,,,,,,,,,,,,1475.0,
2990,265,2,,,,,,,,,,,,,,,,,1475.0,
2991,265,2,,,,,,,,,,,,,,,,,1475.0,
2992,265,2,,,,,,,,,,,,,,,,,1475.0,
2993,265,2,,,,,,,,,,,,,,,,,1475.0,
2994,265,2,,,,,,,,,,,,,,,,,1475.0,
2995,265,2,,,,,,,,,,,,,,,,,1475.0,
2996,265,2,,,,,,,,,,,,,,,,,1475.0,
2997,265,2,,,,,,,,,,,,,,,,,1475.0,
2998,265,2,,,,,,,,,,,,,,,,,1475.0,
2999,265,2,,,,,,,,,,,,,,,,,1475.0,
3000,265,2,,,,,,,,,,,,,,,,,1475.0,
3001,265,2,,,,,,,,,,,,,,,,,1475.0,
3002,265,2,,,,,,,,,,,,,,,,,1475.0,
3003,265,2,,,,,,,,,,,,,,,,,1475.0,
3004,265,2,,,,,,,,,,,,,,,,,1475.0,
3005,265,2,,,,,,,,,,,,,,,,,1475.0,
3006,265,2,,,,,,,,,,,,,,,,,1475.0,
3007,265,2,,,,,,,,,,,,,,,,,1475.0,
3008,265,2,,,,,,,,,,,,,,,,,1475.0,
3009,265,2,,,,,,,,,,,,,,,,,1474.0,
3010,265,2,,,,,,,,,,,,,,,,,1474.0,
3011,265,2,,,,,,,,,,,,,,,,,1474.0,
3012,265,2,,,,,,,,,,,,,,,,,1474.0,
3013,265,2,,,,,,,,,,,,,,,,,1474.0,
3014,265,2,,,,,,,,,,,,,,,,,1474.0,
3015,265,2,,,,,,,,,,,,,,,,,1474.0,
3016,265,2,,,,,,,,,,,,,,,,,1474.0,
3017,265,2,,,,,,,,,,,,,,,,,1474.0,
3018,265,2,,,,,,,,,,,,,,,,,1474.0,
3019,265,2,,,,,,,,,,,,,,,,,1474.0,
3020,266,2,,,,,,,,,,,,,,,,,1475.0,
3021,266,2,,,,,,,,,,,,,,,,,1475.0,
3022,266,2,,,,,,,,,,,,,,,,,1475.0,
3023,266,2,,,,,,,,,,,,,,,,,1475.0,
3024,266,2,,,,,,,,,,,,,,,,,1475.0,
3025,266,2,,,,,,,,,,,,,,,,,1475.0,
3026,266,2,,,,,,,,,,,,,,,,,1475.0,
3027,266,2,,,,,,,,,,,,,,,,,1475.0,
3028,266,2,,,,,,,,,,,,,,,,,1475.0,
3029,266,2,,,,,,,,,,,,,,,,,1475.0,
3030,268,2,,,,,,,,,,,,,,,,,1475.0,
3031,268,2,,,,,,,,,,,,,,,,,1475.0,
3032,268,2,,,,,,,,,,,,,,,,,1475.0,
3033,268,2,,,,,,,,,,,,,,,,,1476.0,
3034,268,2,,,,,,,,,,,,,,,,,1476.0,
3035,268,2,,,,,,,,,,,,,,,,,1476.0,
3036,268,2,,,,,,,,,,,,,,,,,1476.0,
3037,268,2,,,,,,,,,,,,,,,,,1475.0,
3038,268,2,,,,,,,,,,,,,,,,,1475.0,
3039,268,2,,,,,,,,,,,,,,,,,1475.0,
3040,268,2,,,,,,,,,,,,,,,,,1476.0,
3041,268,2,,,,,,,,,,,,,,,,,1475.0,
3042,268,2,,,,,,,,,,,,,,,,,1475.0,
3043,268,2,,,,,,,,,,,,,,,,,1475.0,
3044,268,2,,,,,,,,,,,,,,,,,1475.0,
3045,268,2,,,,,,,,,,,,,,,,,1475.0,
3046,268,2,,,,,,,,,,,,,,,,,1475.0,
3047,268,2,,,,,,,,,,,,,,,,,1475.0,
3048,268,2,,,,,,,,,,,,,,,,,1475.0,
3049,268,2,,,,,,,,,,,,,,,,,1475.0,
3050,269,2,,,,,,,,,,,,,,,,,1475.0,
3051,269,2,,,,,,,,,,,,,,,,,1475.0,
3052,269,2,,,,,,,,,,,,,,,,,1475.0,
3053,269,2,,,,,,,,,,,,,,,,,1475.0,
3054,269,2,,,,,,,,,,,,,,,,,1475.0,
3055,269,2,,,,,,,,,,,,,,,,,1475.0,
3056,269,2,,,,,,,,,,,,,,,,,1475.0,
3057,269,2,,,,,,,,,,,,,,,,,1475.0,
3058,269,2,,,,,,,,,,,,,,,,,1475.0,
3059,269,2,,,,,,,,,,,,,,,,,1474.0,
3060,269,2,,,,,,,,,,,,,,,,,1474.0,
3061,269,2,,,,,,,,,,,,,,,,,1474.0,
3062,269,2,,,,,,,,,,,,,,,,,1474.0,
3063,269,2,,,,,,,,,,,,,,,,,1473.0,
3064,269,2,,,,,,,,,,,,,,,,,1473.0,
3065,269,2,,,,,,,,,,,,,,,,,1473.0,
3066,269,2,,,,,,,,,,,,,,,,,1473.0,
3067,269,2,,,,,,,,,,,,,,,,,1473.0,
3068,269,2,,,,,,,,,,,,,,,,,1473.0,
3069,269,2,,,,,,,,,,,,,,,,,1473.0,
3070,269,2,,,,,,,,,,,,,,,,,1473.0,
3071,269,2,,,,,,,,,,,,,,,,,1473.0,
3072,269,2,,,,,,,,,,,,,,,,,1473.0,
3073,269,2,,,,,,,,,,,,,,,,,1473.0,
3074,269,2,,,,,,,,,,,,,,,,,1473.0,
3075,269,2,,,,,,,,,,,,,,,,,1473.0,
3076,269,2,,,,,,,,,,,,,,,,,1473.0,
3077,269,2,,,,,,,,,,,,,,,,,1473.0,
3078,270,2,,,,,,,,,,,,,,,,,1473.0,
3079,270,2,,,,,,,,,,,,,,,,,1472.0,
3080,270,2,,,,,,,,,,,,,,,,,1472.0,
3081,270,2,,,,,,,,,,,,,,,,,1472.0,
3082,270,2,,,,,,,,,,,,,,,,,1472.0,
3083,270,2,,,,,,,,,,,,,,,,,1472.0,
3084,270,2,,,,,,,,,,,,,,,,,1472.0,
3085,270,2,,,,,,,,,,,,,,,,,1471.0,
3086,270,2,,,,,,,,,,,,,,,,,1471.0,
3087,270,2,,,,,,,,,,,,,,,,,1471.0,
3088,270,2,,,,,,,,,,,,,,,,,1471.0,
3089,270,2,,,,,,,,,,,,,,,,,1471.0,
3090,270,2,,,,,,,,,,,,,,,,,1471.0,
3091,270,2,,,,,,,,,,,,,,,,,1471.0,
3092,270,2,,,,,,,,,,,,,,,,,1471.0,
3093,270,2,,,,,,,,,,,,,,,,,1471.0,
3094,270,2,,,,,,,,,,,,,,,,,1471.0,
3095,270,2,,,,,,,,,,,,,,,,,1471.0,
3096,270,2,,,,,,,,,,,,,,,,,1471.0,
3097,270,2,,,,,,,,,,,,,,,,,1471.0,
3098,270,2,,,,,,,,,,,,,,,,,1471.0,
3099,270,2,,,,,,,,,,,,,,,,,1470.0,
3100,270,2,,,,,,,,,,,,,,,,,1470.0,
3101,270,2,,,,,,,,,,,,,,,,,1470.0,
3102,270,2,,,,,,,,,,,,,,,,,1470.0,
3103,270,2,,,,,,,,,,,,,,,,,1470.0,
3104,270,2,,,,,,,,,,,,,,,,,1470.0,
3105,270,2,,,,,,,,,,,,,,,,,1471.0,
3106,270,2,,,,,,,,,,,,,,,,,1471.0,
3107,270,2,,,,,,,,,,,,,,,,,1471.0,
3108,270,2,,,,,,,,,,,,,,,,,1471.0,
3109,270,2,,,,,,,,,,,,,,,,,1471.0,
3110,271,2,,,,,,,,,,,,,,,,,1471.0,
3111,271,2,,,,,,,,,,,,,,,,,1471.0,
3112,271,2,,,,,,,,,,,,,,,,,1471.0,
3113,271,2,,,,,,,,,,,,,,,,,1471.0,
3114,271,2,,,,,,,,,,,,,,,,,1471.0,
3115,271,2,,,,,,,,,,,,,,,,,1471.0,
3116,271,2,,,,,,,,,,,,,,,,,1471.0,
3117,271,2,,,,,,,,,,,,,,,,,1471.0,
3118,272,2,,,,,,,,,,,,,,,,,1469.0,
3119,272,2,,,,,,,,,,,,,,,,,1469.0,
3120,272,2,,,,,,,,,,,,,,,,,1471.0,
3121,272,2,,,,,,,,,,,,,,,,,1471.0,
3122,272,2,,,,,,,,,,,,,,,,,1471.0,
3123,272,2,,,,,,,,,,,,,,,,,1472.0,
3124,272,2,,,,,,,,,,,,,,,,,1472.0,
3125,272,2,,,,,,,,,,,,,,,,,1472.0,
3126,272,2,,,,,,,,,,,,,,,,,1472.0,
3127,272,2,,,,,,,,,,,,,,,,,1472.0,
3128,272,2,,,,,,,,,,,,,,,,,1472.0,
3129,272,2,,,,,,,,,,,,,,,,,1472.0,
3130,273,2,,,,,,,,,,,,,,,,,1472.0,
3131,273,2,,,,,,,,,,,,,,,,,1472.0,
3132,273,2,,,,,,,,,,,,,,,,,1473.0,
3133,273,2,,,,,,,,,,,,,,,,,1473.0,
3134,273,2,,,,,,,,,,,,,,,,,1473.0,
3135,273,2,,,,,,,,,,,,,,,,,1473.0,
3136,274,2,,,,,,,,,,,,,,,,,1471.0,
3137,274,2,,,,,,,,,,,,,,,,,1471.0,
3138,274,2,,,,,,,,,,,,,,,,,1471.0,
3139,274,2,,,,,,,,,,,,,,,,,1471.0,
3140,274,2,,,,,,,,,,,,,,,,,1471.0,
3141,274,2,,,,,,,,,,,,,,,,,1471.0,
3142,274,2,,,,,,,,,,,,,,,,,1471.0,
3143,274,2,,,,,,,,,,,,,,,,,1471.0,
3144,274,2,,,,,,,,,,,,,,,,,1471.0,
3145,274,2,,,,,,,,,,,,,,,,,1471.0,
3146,274,2,,,,,,,,,,,,,,,,,1471.0,
3147,274,2,,,,,,,,,,,,,,,,,1471.0,
3148,274,2,,,,,,,,,,,,,,,,,1471.0,
3149,274,2,,,,,,,,,,,,,,,,,1471.0,
3150,274,2,,,,,,,,,,,,,,,,,1471.0,
3151,274,2,,,,,,,,,,,,,,,,,1471.0,
3152,274,2,,,,,,,,,,,,,,,,,1471.0,
3153,275,2,,,,,,,,,,,,,,,,,1469.0,
3154,275,2,,,,,,,,,,,,,,,,,1469.0,
3155,275,2,,,,,,,,,,,,,,,,,1469.0,
3156,275,2,,,,,,,,,,,,,,,,,1469.0,
3157,275,2,,,,,,,,,,,,,,,,,1469.0,
3158,275,2,,,,,,,,,,,,,,,,,1469.0,
3159,275,2,,,,,,,,,,,,,,,,,1470.0,
3160,275,2,,,,,,,,,,,,,,,,,1470.0,
3161,275,2,,,,,,,,,,,,,,,,,1470.0,
3162,275,2,,,,,,,,,,,,,,,,,1470.0,
3163,275,2,,,,,,,,,,,,,,,,,1470.0,
3164,275,2,,,,,,,,,,,,,,,,,1469.0,
3165,275,2,,,,,,,,,,,,,,,,,1469.0,
3166,275,2,,,,,,,,,,,,,,,,,1469.0,
3167,275,2,,,,,,,,,,,,,,,,,1469.0,
3168,275,2,,,,,,,,,,,,,,,,,1469.0,
3169,275,2,,,,,,,,,,,,,,,,,1469.0,
3170,275,2,,,,,,,,,,,,,,,,,1469.0,
3171,275,2,,,,,,,,,,,,,,,,,1469.0,
3172,275,2,,,,,,,,,,,,,,,,,1469.0,
3173,275,2,,,,,,,,,,,,,,,,,1469.0,
3174,275,2,,,,,,,,,,,,,,,,,1469.0,
3175,275,2,,,,,,,,,,,,,,,,,1469.0,
3176,275,2,,,,,,,,,,,,,,,,,1469.0,
3177,275,2,,,,,,,,,,,,,,,,,1469.0,
3178,275,2,,,,,,,,,,,,,,,,,1469.0,
3179,275,2,,,,,,,,,,,,,,,,,1469.0,
3180,276,2,,,,,,,,,,,,,,,,,1469.0,
3181,276,2,,,,,,,,,,,,,,,,,1469.0,
3182,276,2,,,,,,,,,,,,,,,,,1469.0,
3183,276,2,,,,,,,,,,,,,,,,,1469.0,
3184,276,2,,,,,,,,,,,,,,,,,1469.0,
3185,276,2,,,,,,,,,,,,,,,,,1468.0,
3186,276,2,,,,,,,,,,,,,,,,,1469.0,
3187,276,2,,,,,,,,,,,,,,,,,1469.0,
3188,276,2,,,,,,,,,,,,,,,,,1469.0,
3189,276,2,,,,,,,,,,,,,,,,,1469.0,
3190,276,2,,,,,,,,,,,,,,,,,1468.0,
3191,276,2,,,,,,,,,,,,,,,,,1468.0,
3192,276,2,,,,,,,,,,,,,,,,,1467.0,
3193,276,2,,,,,,,,,,,,,,,,,1467.0,
3194,276,2,,,,,,,,,,,,,,,,,1467.0,
3195,275,2,,,,,,,,,,,,,,,,,1469.0,
3196,275,2,,,,,,,,,,,,,,,,,1469.0,
3197,275,2,,,,,,,,,,,,,,,,,1469.0,
3198,275,2,,,,,,,,,,,,,,,,,1469.0,
3199,275,2,,,,,,,,,,,,,,,,,1469.0,
3200,276,2,,,,,,,,,,,,,,,,,1469.0,
3201,276,2,,,,,,,,,,,,,,,,,1469.0,
3202,276,2,,,,,,,,,,,,,,,,,1469.0,
3203,276,2,,,,,,,,,,,,,,,,,1469.0,
3204,276,2,,,,,,,,,,,,,,,,,1469.0,
3205,275,2,,,,,,,,,,,,,,,,,1469.0,
3206,275,2,,,,,,,,,,,,,,,,,1469.0,
3207,275,2,,,,,,,,,,,,,,,,,1469.0,
3208,275,2,,,,,,,,,,,,,,,,,1469.0,
3209,275,2,,,,,,,,,,,,,,,,,1469.0,
3210,275,2,,,,,,,,,,,,,,,,,1469.0,
3211,275,2,,,,,,,,,,,,,,,,,1469.0,
3212,276,2,,,,,,,,,,,,,,,,,1467.0,
3213,276,2,,,,,,,,,,,,,,,,,1467.0,
3214,276,2,,,,,,,,,,,,,,,,,1467.0,
3215,276,2,,,,,,,,,,,,,,,,,1467.0,
3216,276,2,,,,,,,,,,,,,,,,,1467.0,
3217,276,2,,,,,,,,,,,,,,,,,1467.0,
3218,276,2,,,,,,,,,,,,,,,,,1466.0,
3219,276,2,,,,,,,,,,,,,,,,,1466.0,
3220,279,2,,,,,,,,,,,,,,,,,1467.0,
3221,279,2,,,,,,,,,,,,,,,,,1467.0,
3222,279,2,,,,,,,,,,,,,,,,,1467.0,
3223,279,2,,,,,,,,,,,,,,,,,1467.0,
3224,278,2,,,,,,,,,,,,,,,,,1467.0,
3225,278,2,,,,,,,,,,,,,,,,,1467.0,
3226,278,2,,,,,,,,,,,,,,,,,1467.0,
3227,278,2,,,,,,,,,,,,,,,,,1467.0,
3228,278,2,,,,,,,,,,,,,,,,,1467.0,
3229,278,2,,,,,,,,,,,,,,,,,1467.0,
3230,279,2,,,,,,,,,,,,,,,,,1467.0,
3231,279,2,,,,,,,,,,,,,,,,,1467.0,
3232,279,2,,,,,,,,,,,,,,,,,1467.0,
3233,279,2,,,,,,,,,,,,,,,,,1467.0,
3234,279,2,,,,,,,,,,,,,,,,,1467.0,
3235,279,2,,,,,,,,,,,,,,,,,1467.0,
3236,279,2,,,,,,,,,,,,,,,,,1467.0,
3237,279,2,,,,,,,,,,,,,,,,,1467.0,
3238,279,2,,,,,,,,,,,,,,,,,1467.0,
3239,279,2,,,,,,,,,,,,,,,,,1467.0,
3240,279,2,,,,,,,,,,,,,,,,,1467.0,
3241,279,2,,,,,,,,,,,,,,,,,1467.0,
3242,281,2,,,,,,,,,,,,,,,,,1464.0,
3243,281,2,,,,,,,,,,,,,,,,,1464.0,
3244,281,2,,,,,,,,,,,,,,,,,1464.0,
3245,281,2,,,,,,,,,,,,,,,,,1464.0,
3246,281,2,,,,,,,,,,,,,,,,,1464.0,
3247,281,2,,,,,,,,,,,,,,,,,1464.0,
3248,281,2,,,,,,,,,,,,,,,,,1464.0,
3249,281,2,,,,,,,,,,,,,,,,,1464.0,
3250,281,2,,,,,,,,,,,,,,,,,1467.0,
3251,281,2,,,,,,,,,,,,,,,,,1467.0,
3252,281,2,,,,,,,,,,,,,,,,,1467.0,
3253,281,2,,,,,,,,,,,,,,,,,1467.0,
3254,281,2,,,,,,,,,,,,,,,,,1467.0,
3255,281,2,,,,,,,,,,,,,,,,,1467.0,
3256,281,2,,,,,,,,,,,,,,,,,1467.0,
3257,281,2,,,,,,,,,,,,,,,,,1467.0,
3258,281,2,,,,,,,,,,,,,,,,,1466.0,
3259,281,2,,,,,,,,,,,,,,,,,1466.0,
3260,281,2,,,,,,,,,,,,,,,,,1466.0,
3261,281,2,,,,,,,,,,,,,,,,,1466.0,
3262,281,2,,,,,,,,,,,,,,,,,1466.0,
3263,281,2,,,,,,,,,,,,,,,,,1466.0,
3264,281,2,,,,,,,,,,,,,,,,,1466.0,
3265,281,2,,,,,,,,,,,,,,,,,1466.0,
3266,281,2,,,,,,,,,,,,,,,,,1466.0,
3267,281,2,,,,,,,,,,,,,,,,,1466.0,
3268,281,2,,,,,,,,,,,,,,,,,1466.0,
3269,281,2,,,,,,,,,,,,,,,,,1466.0,
3270,281,2,,,,,,,,,,,,,,,,,1466.0,
3271,281,2,,,,,,,,,,,,,,,,,1466.0,
3272,281,2,,,,,,,,,,,,,,,,,1466.0,
3273,281,2,,,,,,,,,,,,,,,,,1466.0,
3274,281,2,,,,,,,,,,,,,,,,,1466.0,
3275,281,2,,,,,,,,,,,,,,,,,1465.0,
3276,281,2,,,,,,,,,,,,,,,,,1465.0,
3277,281,2,,,,,,,,,,,,,,,,,1465.0,
3278,281,2,,,,,,,,,,,,,,,,,1465.0,
3279,281,2,,,,,,,,,,,,,,,,,1465.0,
3280,281,2,,,,,,,,,,,,,,,,,1465.0,
3281,281,2,,,,,,,,,,,,,,,,,1465.0,
3282,281,2,,,,,,,,,,,,,,,,,1465.0,
3283,281,2,,,,,,,,,,,,,,,,,1465.0,
3284,281,2,,,,,,,,,,,,,,,,,1465.0,
3285,281,2,,,,,,,,,,,,,,,,,1465.0,
3286,281,2,,,,,,,,,,,,,,,,,1465.0,
3287,281,2,,,,,,,,,,,,,,,,,1465.0,
3288,281,2,,,,,,,,,,,,,,,,,1465.0,
3289,281,2,,,,,,,,,,,,,,,,,1465.0,
3290,281,2,,,,,,,,,,,,,,,,,1466.0,
3291,281,2,,,,,,,,,,,,,,,,,1466.0,
3292,281,2,,,,,,,,,,,,,,,,,1466.0,
3293,281,2,,,,,,,,,,,,,,,,,1466.0,
3294,281,2,,,,,,,,,,,,,,,,,1466.0,
3295,281,2,,,,,,,,,,,,,,,,,1466.0,
3296,281,2,,,,,,,,,,,,,,,,,1466.0,
3297,281,2,,,,,,,,,,,,,,,,,1466.0,
3298,281,2,,,,,,,,,,,,,,,,,1465.0,
3299,281,2,,,,,,,,,,,,,,,,,1465.0,
3300,281,2,,,,,,,,,,,,,,,,,1466.0,
3301,281,2,,,,,,,,,,,,,,,,,1466.0,
3302,281,2,,,,,,,,,,,,,,,,,1466.0,
3303,281,2,,,,,,,,,,,,,,,,,1466.0,
3304,281,2,,,,,,,,,,,,,,,,,1466.0,
3305,281,2,,,,,,,,,,,,,,,,,1466.0,
3306,281,2,,,,,,,,,,,,,,,,,1466.0,
3307,281,2,,,,,,,,,,,,,,,,,1466.0,
3308,281,2,,,,,,,,,,,,,,,,,1466.0,
3309,281,2,,,,,,,,,,,,,,,,,1466.0,
3310,281,2,,,,,,,,,,,,,,,,,1467.0,
3311,281,2,,,,,,,,,,,,,,,,,1467.0,
3312,281,2,,,,,,,,,,,,,,,,,1467.0,
3313,281,2,,,,,,,,,,,,,,,,,1467.0,
3314,281,2,,,,,,,,,,,,,,,,,1467.0,
3315,281,2,,,,,,,,,,,,,,,,,1467.0,
3316,281,2,,,,,,,,,,,,,,,,,1467.0,
3317,281,2,,,,,,,,,,,,,,,,,1467.0,
3318,281,2,,,,,,,,,,,,,,,,,1467.0,
3319,281,2,,,,,,,,,,,,,,,,,1467.0,
3320,279,2,,,,,,,,,,,,,,,,,1471.0,
3321,279,2,,,,,,,,,,,,,,,,,1471.0,
3322,279,2,,,,,,,,,,,,,,,,,1471.0,
3323,279,2,,,,,,,,,,,,,,,,,1471.0,
3324,279,2,,,,,,,,,,,,,,,,,1471.0,
3325,279,2,,,,,,,,,,,,,,,,,1471.0,
3326,279,2,,,,,,,,,,,,,,,,,1471.0,
3327,279,2,,,,,,,,,,,,,,,,,1471.0,
3328,280,2,,,,,,,,,,,,,,,,,1469.0,
3329,280,2,,,,,,,,,,,,,,,,,1469.0,
3330,280,2,,,,,,,,,,,,,,,,,1469.0,
3331,280,2,,,,,,,,,,,,,,,,,1469.0,
3332,280,2,,,,,,,,,,,,,,,,,1469.0,
3333,280,2,,,,,,,,,,,,,,,,,1469.0,
3334,280,2,,,,,,,,,,,,,,,,,1469.0,
3335,280,2,,,,,,,,,,,,,,,,,1468.0,
3336,280,2,,,,,,,,,,,,,,,,,1468.0,
3337,280,2,,,,,,,,,,,,,,,,,1468.0,
3338,280,2,,,,,,,,,,,,,,,,,1468.0,
3339,280,2,,,,,,,,,,,,,,,,,1468.0,
3340,280,2,,,,,,,,,,,,,,,,,1469.0,
3341,280,2,,,,,,,,,,,,,,,,,1469.0,
3342,280,2,,,,,,,,,,,,,,,,,1469.0,
3343,280,2,,,,,,,,,,,,,,,,,1469.0,
3344,280,2,,,,,,,,,,,,,,,,,1469.0,
3345,280,2,,,,,,,,,,,,,,,,,1469.0,
3346,280,2,,,,,,,,,,,,,,,,,1468.0,
3347,280,2,,,,,,,,,,,,,,,,,1468.0,
3348,280,2,,,,,,,,,,,,,,,,,1468.0,
3349,280,2,,,,,,,,,,,,,,,,,1468.0,
3350,280,2,,,,,,,,,,,,,,,,,1468.0,
3351,280,2,,,,,,,,,,,,,,,,,1468.0,
3352,280,2,,,,,,,,,,,,,,,,,1468.0,
3353,280,2,,,,,,,,,,,,,,,,,1468.0,
3354,280,2,,,,,,,,,,,,,,,,,1468.0,
3355,280,2,,,,,,,,,,,,,,,,,1468.0,
3356,280,2,,,,,,,,,,,,,,,,,1468.0,
3357,280,2,,,,,,,,,,,,,,,,,1468.0,
3358,280,2,,,,,,,,,,,,,,,,,1468.0,
3359,280,2,,,,,,,,,,,,,,,,,1468.0,
3360,280,2,,,,,,,,,,,,,,,,,1469.0,
3361,280,2,,,,,,,,,,,,,,,,,1469.0,
3362,280,2,,,,,,,,,,,,,,,,,1468.0,
3363,280,2,,,,,,,,,,,,,,,,,1468.0,
3364,280,2,,,,,,,,,,,,,,,,,1468.0,
3365,280,2,,,,,,,,,,,,,,,,,1468.0,
3366,280,2,,,,,,,,,,,,,,,,,1468.0,
3367,280,2,,,,,,,,,,,,,,,,,1468.0,
3368,280,2,,,,,,,,,,,,,,,,,1468.0,
3369,280,2,,,,,,,,,,,,,,,,,1468.0,
3370,280,2,,,,,,,,,,,,,,,,,1469.0,
3371,280,2,,,,,,,,,,,,,,,,,1469.0,
3372,280,2,,,,,,,,,,,,,,,,,1469.0,
3373,280,2,,,,,,,,,,,,,,,,,1469.0,
3374,280,2,,,,,,,,,,,,,,,,,1469.0,
3375,280,2,,,,,,,,,,,,,,,,,1469.0,
3376,280,2,,,,,,,,,,,,,,,,,1469.0,
3377,280,2,,,,,,,,,,,,,,,,,1469.0,
3378,280,2,,,,,,,,,,,,,,,,,1469.0,
3379,280,2,,,,,,,,,,,,,,,,,1469.0,
3380,279,2,,,,,,,,,,,,,,,,,1472.0,
3381,279,2,,,,,,,,,,,,,,,,,1471.0,
3382,279,2,,,,,,,,,,,,,,,,,1471.0,
3383,279,2,,,,,,,,,,,,,,,,,1471.0,
3384,279,2,,,,,,,,,,,,,,,,,1471.0,
3385,279,2,,,,,,,,,,,,,,,,,1471.0,
3386,279,2,,,,,,,,,,,,,,,,,1471.0,
3387,279,2,,,,,,,,,,,,,,,,,1471.0,
3388,279,2,,,,,,,,,,,,,,,,,1470.0,
3389,279,2,,,,,,,,,,,,,,,,,1470.0,
3390,280,2,,,,,,,,,,,,,,,,,1471.0,
3391,280,2,,,,,,,,,,,,,,,,,1471.0,
3392,280,2,,,,,,,,,,,,,,,,,1471.0,
3393,280,2,,,,,,,,,,,,,,,,,1471.0,
3394,280,2,,,,,,,,,,,,,,,,,1470.0,
3395,280,2,,,,,,,,,,,,,,,,,1470.0,
3396,280,2,,,,,,,,,,,,,,,,,1469.0,
3397,280,2,,,,,,,,,,,,,,,,,1469.0,
3398,280,2,,,,,,,,,,,,,,,,,1469.0,
3399,280,2,,,,,,,,,,,,,,,,,1469.0,
3400,280,2,,,,,,,,,,,,,,,,,1470.0,
3401,280,2,,,,,,,,,,,,,,,,,1470.0,
3402,280,2,,,,,,,,,,,,,,,,,1470.0,
3403,280,2,,,,,,,,,,,,,,,,,1470.0,
3404,280,2,,,,,,,,,,,,,,,,,1470.0,
3405,280,2,,,,,,,,,,,,,,,,,1470.0,
3406,280,2,,,,,,,,,,,,,,,,,1470.0,
3407,280,2,,,,,,,,,,,,,,,,,1470.0,
3408,280,2,,,,,,,,,,,,,,,,,1470.0,
3409,280,2,,,,,,,,,,,,,,,,,1470.0,
3410,280,2,,,,,,,,,,,,,,,,,1470.0,
3411,280,2,,,,,,,,,,,,,,,,,1470.0,
3412,280,2,,,,,,,,,,,,,,,,,1470.0,
3413,280,2,,,,,,,,,,,,,,,,,1470.0,
3414,280,2,,,,,,,,,,,,,,,,,1470.0,
3415,280,2,,,,,,,,,,,,,,,,,1470.0,
3416,280,2,,,,,,,,,,,,,,,,,1470.0,
3417,280,2,,,,,,,,,,,,,,,,,1470.0,
3418,280,2,,,,,,,,,,,,,,,,,1470.0,
3419,280,2,,,,,,,,,,,,,,,,,1470.0,
3420,280,2,,,,,,,,,,,,,,,,,1470.0,
3421,280,2,,,,,,,,,,,,,,,,,1469.0,
3422,280,2,,,,,,,,,,,,,,,,,1469.0,
3423,280,2,,,,,,,,,,,,,,,,,1469.0,
3424,280,2,,,,,,,,,,,,,,,,,1469.0,
3425,280,2,,,,,,,,,,,,,,,,,1469.0,
3426,280,2,,,,,,,,,,,,,,,,,1469.0,
3427,280,2,,,,,,,,,,,,,,,,,1469.0,
3428,280,2,,,,,,,,,,,,,,,,,1469.0,
3429,280,2,,,,,,,,,,,,,,,,,1469.0,
3430,281,2,,,,,,,,,,,,,,,,,1469.0,
3431,281,2,,,,,,,,,,,,,,,,,1468.0,
3432,281,2,,,,,,,,,,,,,,,,,1468.0,
3433,281,2,,,,,,,,,,,,,,,,,1468.0,
3434,281,2,,,,,,,,,,,,,,,,,1468.0,
3435,281,2,,,,,,,,,,,,,,,,,1468.0,
3436,281,2,,,,,,,,,,,,,,,,,1468.0,
3437,281,2,,,,,,,,,,,,,,,,,1468.0,
3438,281,2,,,,,,,,,,,,,,,,,1468.0,
3439,281,2,,,,,,,,,,,,,,,,,1468.0,
3440,282,2,,,,,,,,,,,,,,,,,1467.0,
3441,282,2,,,,,,,,,,,,,,,,,1467.0,
3442,282,2,,,,,,,,,,,,,,,,,1467.0,
3443,282,2,,,,,,,,,,,,,,,,,1467.0,
3444,282,2,,,,,,,,,,,,,,,,,1467.0,
